sueldo_id,empleado_id,periodo,monto,moneda,tipo
S000529,E1017,01/09/2023,1266.8,USD,normal
S000530,E1017,Oct 2023,1227.75,USD,normal
S000531,E1017,Nov 2023,1260.7,USD,normal
S000532,E1017,2023-12-01,1267.93,USD,normal
S000533,E1017,2024-01-01,1325.65,USD,normal
S000534,E1017,Feb 2024,1395.89,USD,normal
S000535,E1017,Mar 2024,1390.04,USD,normal
S000536,E1017,2024-04-01,1365.25,USD,normal
S000537,E1017,01/05/2024,1392.57,USD,normal
S000538,E1017,2024-06-01,1415.15,USD,normal
S000539,E1017,Jul 2024,1339.82,USD,normal
S000540,E1017,Aug 2024,1333.68,USD,normal
S000541,E1017,01/09/2024,1311.57,USD,normal
S000542,E1017,01/10/2024,1316.85,USD,normal
S000543,E1017,2024-11-01,1302.05,USD,normal
S000544,E1017,2024-12-01,1389.27,USD,normal
S000545,E1017,Jan 2025,1601.51,USD,normal
S000546,E1017,01/02/2025,1508.84,USD,normal
S000547,E1017,2025-03-01,1530.88,USD,normal
S000548,E1017,2025-04-01,1492.57,USD,normal
S000549,E1017,01/05/2025,1467.42,USD,normal
S000550,E1017,01/06/2025,1598.56,USD,normal
S000551,E1017,Jul 2025,1560.18,USD,normal
S000552,E1017,Aug 2025,1581.64,USD,normal
S000553,E1017,01/09/2025,1485.83,USD,normal
S000554,E1017,2025/10/01,1551.27,USD,normal
S000555,E1017,2025-11-01,1538.57,USD,normal
S000556,E1017,Dec 2025,1596.64,USD,ajuste
S000557,E1018,01/12/2024,2041.19,USD,normal
S000558,E1018,Jan 2025,2283.62,USD,normal
S000559,E1018,Feb 2025,A confirmar,USD,normal
S000560,E1018,01/03/2025,2379.45,USD,normal
S000561,E1018,Apr 2025,2405.15,USD,normal
S000562,E1018,2025-05-01,2349.42,USD,normal
S000563,E1018,01/06/2025,2213.62,USD,normal
S000564,E1018,2025/07/01,2320.91,USD,normal
S000565,E1018,Aug 2025,2232.75,USD,normal
S000566,E1018,2025/09/01,2271.14,USD,normal
S000567,E1018,2025/10/01,2299.94,USD,normal
S000568,E1018,Nov 2025,2347.41,USD,normal
S000569,E1018,2025-12-01,2218.68,USD,normal
S000570,E1019,2023-01-01,487496.68,ARS,normal
S000571,E1019,2023/02/01,495122.0,ARS,normal
S000572,E1019,01/03/2023,480640.4,ARS,normal
S000573,E1019,Apr 2023,467842.31,ARS,normal
S000574,E1019,2023/05/01,495277.12,ARS,normal
S000575,E1019,2023/06/01,478948.33,ARS,normal
S000576,E1019,Jul 2023,475750.65,ARS,normal
S000577,E1019,Aug 2023,455155.87,ARS,normal
S000578,E1019,01/09/2023,450909.68,ARS,normal
S000579,E1019,2023/10/01,494671.04,ARS,normal
S000580,E1019,2023-11-01,479241.32,ARS,normal
S000581,E1019,01/12/2023,471651.99,ARS,normal
S000582,E1019,2024/01/01,504089.32,ARS,normal
S000583,E1019,Feb 2024,522172.96,ARS,normal
S000584,E1019,2024-03-01,511830.29,ARS,normal
S000585,E1019,Apr 2024,522405.99,ARS,normal
S000586,E1019,2024-05-01,498366.82,ARS,normal
S000587,E1019,2024-06-01,527438.45,ARS,normal
S000588,E1019,Jul 2024,508164.83,ARS,normal
S000589,E1019,2024-08-01,526495.58,ARS,normal
S000590,E1019,2024-09-01,458409.03,ARS,bonus
S000591,E1019,2024/10/01,503423.22,ARS,normal
S000592,E1019,2024/11/01,503365.54,ARS,normal
S000593,E1019,2024-12-01,528477.65,ARS,normal
S000594,E1019,Jan 2025,566480.93,ARS,normal
S000595,E1019,2025-02-01,580190.78,ARS,normal
S000596,E1019,01/03/2025,599700.99,ARS,normal
S000597,E1019,Apr 2025,549331.87,ARS,normal
S000598,E1019,2025/05/01,604395.56,ARS,normal
S000599,E1019,2025/06/01,562821.41,ARS,normal
S000600,E1019,2025-07-01,606020.06,ARS,normal
S000601,E1019,01/08/2025,594155.56,ARS,normal
S000602,E1019,Sep 2025,585679.21,ARS,normal
S000603,E1019,Oct 2025,588254.33,ARS,normal
S000604,E1019,Nov 2025,589257.49,ARS,normal
S000605,E1019,Dec 2025,579846.73,ARS,normal
S000606,E1020,2023-01-01,6529.45,USD,normal
S000607,E1020,2023/02/01,A confirmar,USD,normal
S000608,E1020,01/03/2023,6415.5,USD,normal
S000609,E1020,Apr 2023,6572.11,USD,normal
S000610,E1020,2023/05/01,6420.98,USD,normal
S000611,E1020,Jun 2023,6435.48,USD,normal
S000612,E1020,01/07/2023,6711.72,USD,normal
S000613,E1020,2023-08-01,6293.78,USD,normal
S000614,E1020,Sep 2023,6510.82,USD,normal
S000615,E1020,01/10/2023,6177.84,USD,normal
S000616,E1020,2023-11-01,6473.31,USD,normal
S000617,E1020,2023-12-01,6703.17,USD,normal
S000618,E1020,01/01/2024,6729.85,USD,normal
S000619,E1020,01/02/2024,6886.2,USD,normal
S000620,E1020,2024/03/01,7171.65,USD,normal
S000621,E1020,2024/04/01,6984.24,USD,normal
S000622,E1020,May 2024,6796.89,USD,normal
S000623,E1020,Jun 2024,7162.05,USD,normal
S000624,E1020,2024/07/01,6804.29,USD,normal
S000625,E1020,2024/08/01,6895.78,USD,normal
S000626,E1020,2024/09/01,$7181.36,USD,normal
S000627,E1020,2024-10-01,6716.52,USD,normal
S000628,E1020,01/11/2024,6727.4,USD,normal
S000629,E1020,Dec 2024,7168.8,USD,normal
S000630,E1020,2025/01/01,7291.72,USD,normal
S000631,E1020,01/02/2025,7662.5,USD,normal
S000632,E1020,01/03/2025,7652.56,USD,normal
S000633,E1020,2025-04-01,7351.47,USD,normal
S000634,E1020,2025-05-01,7658.04,USD,normal
S000635,E1020,2025/06/01,7888.71,USD,normal
S000636,E1020,2025-07-01,7392.37,USD,normal
S000637,E1020,Aug 2025,7618.6,USD,normal
S000638,E1020,2025-09-01,7387.87,USD,normal
S000639,E1020,2025-10-01,7792.23,USD,ajuste
S000640,E1020,2025-11-01,7320.53,USD,normal
S000641,E1020,2025/12/01,7419.61,USD,normal
S000642,E1022,2023/01/01,4157.4,USD,ajuste
S000643,E1022,Feb 2023,4000.11,USD,normal
S000644,E1022,01/03/2023,4208.1,USD,normal
S000645,E1022,2023-04-01,4241.2,USD,normal
S000646,E1022,May 2023,4097.8,USD,normal
S000647,E1022,Jun 2023,4119.2,USD,normal
S000648,E1022,2023-07-01,4189.8,USD,ajuste
S000649,E1022,2023-08-01,4009.14,USD,normal
S000650,E1022,2023-09-01,3925.97,USD,normal
S000651,E1022,Oct 2023,4279.31,USD,normal
S000652,E1022,01/11/2023,4171.04,USD,normal
S000653,E1022,2023/12/01,4275.61,USD,normal
S000654,E1022,2024-01-01,4501.88,USD,normal
S000655,E1022,01/02/2024,A confirmar,USD,normal
S000656,E1022,Mar 2024,4455.49,USD,normal
S000657,E1022,Apr 2024,4661.87,USD,normal
S000658,E1022,May 2024,4308.15,USD,normal
S000659,E1022,2024/06/01,4356.88,USD,normal
S000660,E1022,2024/07/01,4605.19,USD,normal
S000661,E1022,Aug 2024,4706.1,USD,ajuste
S000662,E1022,01/09/2024,4557.5,USD,normal
S000663,E1022,01/10/2024,4531.63,USD,normal
S000664,E1022,01/11/2024,4591.5,USD,normal
S000665,E1022,01/12/2024,2978.34,USD,bonus
S000666,E1022,2025/01/01,4890.31,USD,normal
S000667,E1022,01/02/2025,5051.69,USD,normal
S000668,E1022,Mar 2025,5063.59,USD,normal
S000669,E1022,2025-04-01,4801.32,USD,normal
S000670,E1022,2025/05/01,4935.24,USD,normal
S000671,E1022,01/06/2025,4929.87,USD,normal
S000672,E1022,Jul 2025,5165.41,USD,normal
S000673,E1022,01/08/2025,4787.47,USD,normal
S000674,E1022,2025/09/01,5115.24,USD,ajuste
S000675,E1022,2025-10-01,4898.35,USD,normal
S000676,E1022,2025-11-01,4881.87,USD,normal
S000677,E1022,01/12/2025,4708.32,USD,normal
S000678,E1023,2023-01-01,4978.36,USD,normal
S000679,E1023,Feb 2023,5106.37,USD,normal
S000680,E1023,01/03/2023,4748.93,USD,normal
S000681,E1023,01/04/2023,4970.67,USD,normal
S000682,E1023,2023/05/01,4789.08,USD,normal
S000683,E1023,01/06/2023,5167.47,USD,normal
S000684,E1023,01/07/2023,5044.19,USD,normal
S000685,E1023,Aug 2023,4945.19,USD,normal
S000686,E1023,01/09/2023,5206.53,USD,normal
S000687,E1023,01/10/2023,5175.24,USD,normal
S000688,E1023,Nov 2023,4747.33,USD,normal
S000689,E1023,2023-12-01,5033.19,USD,normal
S000690,E1023,2024/01/01,5326.16,USD,normal
S000691,E1023,01/02/2024,5813.57,USD,normal
S000692,E1023,2024-03-01,5566.74,USD,normal
S000693,E1023,01/04/2024,5631.51,USD,normal
S000694,E1023,2024-05-01,5339.88,USD,normal
S000695,E1023,2024-06-01,5834.67,USD,normal
S000696,E1023,01/07/2024,5478.55,USD,normal
S000697,E1023,Aug 2024,5339.39,USD,normal
S000698,E1023,2024-09-01,5743.99,USD,normal
S000699,E1023,2024/10/01,5472.98,USD,normal
S000700,E1023,2024-11-01,5380.52,USD,normal
S000701,E1023,Dec 2024,3603.66,USD,bonus
S000702,E1023,2025/01/01,6471.49,USD,normal
S000703,E1023,01/02/2025,6193.55,USD,normal
S000704,E1023,2025-03-01,6093.79,USD,normal
S000705,E1023,2025-04-01,6343.74,USD,normal
S000706,E1023,01/05/2025,6085.67,USD,normal
S000707,E1023,Jun 2025,6270.58,USD,normal
S000708,E1023,2025-07-01,6331.85,USD,normal
S000709,E1023,2025/08/01,6668.55,USD,normal
S000710,E1023,2025/09/01,6386.52,USD,normal
S000711,E1023,2025/10/01,6580.07,USD,normal
S000712,E1023,Nov 2025,6439.91,USD,normal
S000713,E1023,Dec 2025,6290.69,USD,normal
S000714,E1024,01/01/2023,2311.54,USD,normal
S000715,E1024,Feb 2023,2426.08,USD,normal
S000716,E1024,2023/03/01,2320.58,USD,normal
S000717,E1024,Apr 2023,2294.54,USD,normal
S000718,E1024,2023-05-01,2271.01,USD,normal
S000719,E1024,01/06/2023,2340.75,USD,normal
S000720,E1024,Jul 2023,2296.35,USD,normal
S000721,E1024,01/08/2023,2443.27,USD,normal
S000722,E1024,2023-09-01,A confirmar,USD,normal
S000723,E1024,2023-10-01,2384.52,USD,normal
S000724,E1024,Nov 2023,2403.04,USD,normal
S000725,E1024,01/12/2023,2272.82,USD,normal
S000726,E1024,01/01/2024,2463.11,USD,normal
S000727,E1024,Feb 2024,1411.61,USD,bonus
S000728,E1024,01/03/2024,2015.64,USD,bonus
S000729,E1024,01/04/2024,2546.6,USD,normal
S000730,E1024,2024-05-01,2531.22,USD,normal
S000731,E1024,2024/06/01,2584.78,USD,normal
S000732,E1024,2024-07-01,2615.55,USD,normal
S000733,E1024,2024/08/01,2466.73,USD,normal
S000734,E1024,2024/09/01,2629.28,USD,normal
S000735,E1024,Oct 2024,2590.98,USD,normal
S000736,E1024,Nov 2024,2634.99,USD,normal
S000737,E1024,2024/12/01,2522.98,USD,normal
S000738,E1024,2025/01/01,2838.51,USD,normal
S000739,E1024,Feb 2025,2878.65,USD,normal
S000740,E1024,01/03/2025,2870.54,USD,normal
S000741,E1024,2025/04/01,2925.29,USD,normal
S000742,E1024,01/05/2025,2848.89,USD,normal
S000743,E1024,2025/06/01,2896.36,USD,normal
S000744,E1024,2025/07/01,2722.14,USD,normal
S000745,E1024,2025/08/01,2725.29,USD,normal
S000746,E1024,01/09/2025,2756.17,USD,normal
S000747,E1024,01/10/2025,2694.5,USD,normal
S000748,E1024,2025/11/01,2869.04,USD,normal
S000749,E1024,Dec 2025,2856.19,USD,normal
S000750,E1025,2023-01-01,4653.05,USD,normal
S000751,E1025,2023-02-01,4591.94,USD,normal
S000752,E1025,Mar 2023,4525.78,USD,normal
S000753,E1025,2023/04/01,4405.29,USD,normal
S000754,E1025,01/05/2023,4406.84,USD,normal
S000755,E1025,Jun 2023,4384.39,USD,normal
S000756,E1025,01/07/2023,A confirmar,USD,ajuste
S000757,E1025,2023/08/01,4277.67,USD,normal
S000758,E1025,2023/09/01,4274.67,USD,normal
S000759,E1025,01/10/2023,4626.45,USD,normal
S000760,E1025,01/11/2023,4384.45,USD,normal
S000761,E1025,01/12/2023,4589.41,USD,normal
S000762,E1025,2024-01-01,4683.8,USD,normal
S000763,E1025,2024-02-01,4903.93,USD,normal
S000764,E1025,Mar 2024,5150.63,USD,ajuste
S000765,E1025,2024/04/01,4710.81,USD,normal
S000766,E1025,May 2024,5003.44,USD,normal
S000767,E1025,2024/06/01,4672.65,USD,normal
S000768,E1025,Jul 2024,4874.2,USD,normal
S000769,E1025,Aug 2024,5035.55,USD,normal
S000770,E1025,Sep 2024,4692.72,USD,normal
S000771,E1025,2024-10-01,4707.89,USD,normal
S000772,E1025,Nov 2024,A confirmar,USD,normal
S000773,E1025,01/12/2024,4753.14,USD,normal
S000774,E1025,01/01/2025,5396.88,USD,normal
S000775,E1025,01/02/2025,5312.74,USD,normal
S000776,E1025,2025/03/01,5683.22,USD,normal
S000777,E1025,01/04/2025,5619.37,USD,normal
S000778,E1025,2025-05-01,5412.52,USD,normal
S000779,E1025,01/06/2025,5529.96,USD,normal
S000780,E1025,2025/07/01,A confirmar,USD,normal
S000781,E1025,Aug 2025,5514.74,USD,normal
S000782,E1025,Sep 2025,5774.66,USD,normal
S000783,E1025,Oct 2025,5741.75,USD,normal
S000784,E1025,2025/11/01,5589.77,USD,normal
S000785,E1025,01/12/2025,5592.3,USD,normal
S000786,E1026,2023-01-01,3794.55,USD,normal
S000787,E1026,2023/02/01,3831.79,USD,normal
S000788,E1026,2023-03-01,3803.91,USD,normal
S000789,E1026,2023-04-01,3876.84,USD,normal
S000790,E1026,01/05/2023,3842.16,USD,normal
S000791,E1026,2023-06-01,3976.64,USD,normal
S000792,E1026,Jul 2023,3960.69,USD,normal
S000793,E1026,2023/08/01,3815.22,USD,normal
S000794,E1026,2023/09/01,2873.82,USD,bonus
S000795,E1026,2023-10-01,4047.87,USD,normal
S000796,E1026,2023/11/01,4047.01,USD,normal
S000797,E1026,Dec 2023,4018.29,USD,normal
S000798,E1026,2024-01-01,4227.69,USD,normal
S000799,E1026,2024-02-01,4629.84,USD,normal
S000800,E1026,2024-03-01,$4421.34,USD,normal
S000801,E1026,Apr 2024,3297.45,USD,bonus
S000802,E1026,2024-05-01,4670.96,USD,normal
S000803,E1026,Jun 2024,4601.61,USD,normal
S000804,E1026,01/07/2024,4398.25,USD,normal
S000805,E1026,2024/08/01,4533.83,USD,normal
S000806,E1026,01/09/2024,4289.58,USD,normal
S000807,E1026,Oct 2024,4400.3,USD,normal
S000808,E1026,2024-11-01,4657.41,USD,normal
S000809,E1026,2024-12-01,4246.36,USD,normal
S000810,E1026,01/01/2025,5279.06,USD,normal
S000811,E1026,2025/02/01,5210.47,USD,normal
S000812,E1026,01/03/2025,A confirmar,USD,normal
S000813,E1026,2025-04-01,5296.6,USD,normal
S000814,E1026,2025-05-01,5252.39,USD,normal
S000815,E1026,01/06/2025,4868.2,USD,normal
S000816,E1026,Jul 2025,5181.42,USD,ajuste
S000817,E1026,01/08/2025,4999.78,USD,normal
S000818,E1026,01/09/2025,4897.54,USD,normal
S000819,E1026,01/10/2025,4920.07,USD,normal
S000820,E1026,2025/11/01,5267.44,USD,normal
S000821,E1026,01/12/2025,4839.31,USD,normal
S000822,E1027,2023/01/01,4268.49,USD,normal
S000823,E1027,2023/02/01,4197.13,USD,normal
S000824,E1027,2023/03/01,4227.77,USD,normal
S000825,E1027,2023/04/01,A confirmar,USD,normal
S000826,E1027,2023-05-01,4027.29,USD,normal
S000827,E1027,2023/06/01,4190.62,USD,ajuste
S000828,E1027,01/07/2023,4059.21,USD,normal
S000829,E1027,2023-08-01,4051.92,USD,normal
S000830,E1027,2023/09/01,4083.35,USD,normal
S000831,E1027,2023-10-01,4051.74,USD,normal
S000832,E1027,Nov 2023,4280.17,USD,normal
S000833,E1027,2023-12-01,4074.43,USD,normal
S000834,E1027,01/01/2024,4701.84,USD,normal
S000835,E1027,01/02/2024,4730.56,USD,normal
S000836,E1027,01/03/2024,4587.98,USD,normal
S000837,E1027,2024-04-01,4583.61,USD,normal
S000838,E1027,May 2024,4722.16,USD,normal
S000839,E1027,01/06/2024,4901.34,USD,normal
S000840,E1027,2024/07/01,4719.05,USD,normal
S000841,E1027,2024-08-01,4743.37,USD,normal
S000842,E1027,01/09/2024,4678.87,USD,normal
S000843,E1027,2024-10-01,4796.19,USD,normal
S000844,E1027,2024-11-01,4872.26,USD,ajuste
S000845,E1027,2024-12-01,4854.72,USD,normal
S000846,E1027,01/01/2025,5121.08,USD,normal
S000847,E1027,2025/02/01,4800.22,USD,normal
S000848,E1027,2025-03-01,5040.29,USD,normal
S000849,E1027,01/04/2025,5106.74,USD,normal
S000850,E1027,2025-05-01,5071.83,USD,normal
S000851,E1027,Jun 2025,4903.26,USD,normal
S000852,E1027,2025-07-01,4858.49,USD,normal
S000853,E1027,Aug 2025,5012.44,USD,normal
S000854,E1027,Sep 2025,5064.69,USD,normal
S000855,E1027,01/10/2025,5035.47,USD,normal
S000856,E1027,01/11/2025,5079.66,USD,normal
S000857,E1027,2025/12/01,5204.23,USD,normal
S000858,E1028,2024-03-01,2524.56,USD,normal
S000859,E1028,2024/04/01,2618.42,USD,normal
S000860,E1028,2024-05-01,2443.41,USD,bonus
S000861,E1028,01/06/2024,2490.32,USD,normal
S000862,E1028,01/07/2024,2461.43,USD,normal
S000863,E1028,Aug 2024,2549.89,USD,normal
S000864,E1028,2024/09/01,2511.27,USD,normal
S000865,E1028,01/10/2024,2407.8,USD,normal
S000866,E1028,Nov 2024,2537.66,USD,normal
S000867,E1028,2024/12/01,2530.04,USD,normal
S000868,E1028,2025/01/01,2622.49,USD,normal
S000869,E1028,Feb 2025,2592.48,USD,normal
S000870,E1028,Mar 2025,2743.89,USD,normal
S000871,E1028,01/04/2025,2795.72,USD,normal
S000872,E1028,2025/05/01,2707.0,USD,ajuste
S000873,E1028,Jun 2025,2561.94,USD,normal
S000874,E1028,Jul 2025,2814.73,USD,normal
S000875,E1028,2025/08/01,2759.12,USD,normal
S000876,E1028,Sep 2025,2699.37,USD,ajuste
S000877,E1028,01/10/2025,2813.15,USD,normal
S000878,E1028,2025-11-01,2643.63,USD,normal
S000879,E1028,Dec 2025,2700.67,USD,normal
S000880,E1029,01/05/2023,2854.16,USD,normal
S000881,E1030,2023/10/01,523008.04,ARS,normal
S000882,E1030,2023/11/01,527164.33,ARS,normal
S000883,E1030,01/12/2023,550847.16,ARS,normal
S000884,E1030,2024/01/01,599414.3,ARS,normal
S000885,E1030,2024/02/01,621244.98,ARS,normal
S000886,E1030,2024/03/01,606926.66,ARS,normal
S000887,E1030,Apr 2024,614194.39,ARS,normal
S000888,E1030,01/05/2024,644849.41,ARS,normal
S000889,E1030,Jun 2024,624880.98,ARS,normal
S000890,E1030,2024-07-01,610607.56,ARS,normal
S000891,E1030,Aug 2024,632798.1,ARS,ajuste
S000892,E1030,2024/09/01,634621.8,ARS,normal
S000893,E1030,2024-10-01,641198.69,ARS,normal
S000894,E1030,01/11/2024,615302.74,ARS,normal
S000895,E1030,Dec 2024,635138.82,ARS,normal
S000896,E1030,01/01/2025,642453.31,ARS,normal
S000897,E1030,Feb 2025,650988.95,ARS,normal
S000898,E1030,Mar 2025,675035.8,ARS,normal
S000899,E1030,Apr 2025,630463.11,ARS,normal
S000900,E1030,2025-05-01,689970.39,ARS,normal
S000901,E1030,2025-06-01,682303.67,ARS,normal
S000902,E1030,2025-07-01,638305.67,ARS,normal
S000903,E1030,Aug 2025,683757.2,ARS,normal
S000904,E1030,01/09/2025,637468.28,ARS,normal
S000905,E1030,01/10/2025,637915.45,ARS,normal
S000906,E1030,2025-11-01,637012.66,ARS,normal
S000907,E1030,2025-12-01,636753.87,ARS,normal
S000908,E1031,2023-02-01,2461.43,USD,normal
S000909,E1031,May 2023,2459.96,USD,normal
S000910,E1031,2023-08-01,2498.7,USD,normal
S000911,E1031,2023-12-01,2508.97,USD,normal
S000912,E1032,Jan 2023,5470.77,USD,normal
S000913,E1032,Feb 2023,5126.09,USD,normal
S000914,E1032,01/03/2023,5512.78,USD,normal
S000915,E1032,2023-04-01,5165.04,USD,normal
S000916,E1032,2023/05/01,2699.55,USD,bonus
S000917,E1032,2023-06-01,5425.05,USD,normal
S000918,E1032,01/07/2023,5118.63,USD,normal
S000919,E1032,2023/08/01,5381.57,USD,normal
S000920,E1032,Sep 2023,5212.88,USD,normal
S000921,E1032,2023/10/01,4442.48,USD,bonus
S000922,E1032,2023-11-01,5306.76,USD,normal
S000923,E1032,2023-12-01,5136.16,USD,normal
S000924,E1032,Jan 2024,5431.67,USD,normal
S000925,E1032,2024/02/01,5374.11,USD,normal
S000926,E1032,Mar 2024,5606.28,USD,normal
S000927,E1032,2024-04-01,5341.08,USD,normal
S000928,E1032,2024/05/01,5583.76,USD,normal
S000929,E1032,Jun 2024,5701.21,USD,normal
S000930,E1032,2024/07/01,5506.51,USD,normal
S000931,E1032,2024/08/01,5701.59,USD,normal
S000932,E1032,2024/09/01,5550.8,USD,normal
S000933,E1032,Oct 2024,5761.29,USD,normal
S000934,E1032,Nov 2024,5800.83,USD,normal
S000935,E1032,2024/12/01,5681.99,USD,normal
S000936,E1032,01/01/2025,6187.65,USD,normal
S000937,E1032,Feb 2025,6203.94,USD,normal
S000938,E1032,2025/03/01,5807.75,USD,normal
S000939,E1032,2025-04-01,6208.8,USD,normal
S000940,E1032,2025/05/01,6133.64,USD,normal
S000941,E1032,Jun 2025,6091.15,USD,normal
S000942,E1032,2025-07-01,5907.85,USD,ajuste
S000943,E1032,2025/08/01,5813.94,USD,normal
S000944,E1032,Sep 2025,4805.18,USD,bonus
S000945,E1032,Oct 2025,6045.08,USD,normal
S000946,E1032,2025/11/01,6274.66,USD,normal
S000947,E1032,2025/12/01,5938.0,USD,normal
S000948,E1033,01/01/2023,1907.81,USD,normal
S000949,E1033,2023/02/01,1397.39,USD,bonus
S000950,E1033,2023/03/01,1847.7,USD,normal
S000951,E1033,2023/04/01,1866.68,USD,normal
S000952,E1033,2023/05/01,1930.23,USD,normal
S000953,E1033,01/06/2023,1940.31,USD,normal
S000954,E1033,Jul 2023,1856.26,USD,normal
S000955,E1033,2023-08-01,1932.7,USD,normal
S000956,E1033,Sep 2023,1959.89,USD,normal
S000957,E1033,2023/10/01,1993.06,USD,normal
S000958,E1033,Nov 2023,1869.27,USD,normal
S000959,E1033,2023-12-01,1878.71,USD,normal
S000960,E1033,2024-01-01,2059.43,USD,normal
S000961,E1033,2024-02-01,1279.92,USD,bonus
S000962,E1033,2024/03/01,2010.0,USD,normal
S000963,E1033,01/04/2024,1131.67,USD,bonus
S000964,E1033,2024/05/01,2063.21,USD,normal
S000965,E1033,2024/06/01,2054.27,USD,normal
S000966,E1033,Jul 2024,2134.27,USD,normal
S000967,E1033,2024-08-01,2074.64,USD,normal
S000968,E1033,01/09/2024,1828.97,USD,bonus
S000969,E1033,2024-10-01,2085.94,USD,normal
S000970,E1033,2024/11/01,1944.28,USD,normal
S000971,E1033,01/12/2024,2134.14,USD,normal
S000972,E1033,2025/01/01,2196.0,USD,normal
S000973,E1033,2025/02/01,2299.41,USD,normal
S000974,E1033,2025-03-01,2285.53,USD,normal
S000975,E1033,Apr 2025,2203.76,USD,normal
S000976,E1033,2025/05/01,2268.57,USD,normal
S000977,E1033,Jun 2025,2265.6,USD,normal
S000978,E1033,01/07/2025,2284.67,USD,normal
S000979,E1033,2025/08/01,2196.5,USD,normal
S000980,E1033,Sep 2025,2257.71,USD,normal
S000981,E1033,2025/10/01,2165.74,USD,normal
S000982,E1033,01/11/2025,2337.14,USD,normal
S000983,E1033,01/12/2025,2281.92,USD,normal
S000984,E1034,01/01/2023,4916.1,USD,normal
S000985,E1034,2023/02/01,4670.3,USD,normal
S000986,E1034,Mar 2023,4561.24,USD,normal
S000987,E1034,01/04/2023,4868.29,USD,normal
S000988,E1034,2023/05/01,4662.39,USD,normal
S000989,E1034,2023/06/01,4576.44,USD,ajuste
S000990,E1034,2023-07-01,4681.12,USD,normal
S000991,E1034,01/08/2023,4652.63,USD,ajuste
S000992,E1034,2023-09-01,4586.19,USD,normal
S000993,E1034,Oct 2023,4687.12,USD,normal
S000994,E1034,2023-11-01,A confirmar,USD,ajuste
S000995,E1034,2023/12/01,4644.82,USD,normal
S000996,E1034,01/01/2024,4796.28,USD,normal
S000997,E1034,Feb 2024,4772.77,USD,normal
S000998,E1034,01/03/2024,4862.63,USD,normal
S000999,E1034,2024/04/01,4886.08,USD,normal
S001000,E1034,May 2024,5084.77,USD,normal
S001001,E1034,2024/06/01,5072.53,USD,normal
S001002,E1034,2024/07/01,5033.16,USD,normal
S001003,E1034,Aug 2024,4725.17,USD,normal
S001004,E1034,2024/09/01,5150.97,USD,normal
S001005,E1034,2024/10/01,4947.82,USD,normal
S001006,E1034,01/11/2024,4880.63,USD,normal
S001007,E1034,Dec 2024,4959.49,USD,normal
S001008,E1034,01/01/2025,5414.92,USD,normal
S001009,E1034,Feb 2025,5798.23,USD,normal
S001010,E1034,2025-03-01,5637.15,USD,normal
S001011,E1034,2025/04/01,5885.86,USD,normal
S001012,E1034,2025-05-01,5415.88,USD,normal
S001013,E1034,01/06/2025,5829.36,USD,normal
S001014,E1034,2025-07-01,5596.69,USD,normal
S001015,E1034,Aug 2025,5465.3,USD,normal
S001016,E1034,01/09/2025,5463.38,USD,normal
S001017,E1034,01/10/2025,5841.34,USD,normal
S001018,E1034,Nov 2025,5871.98,USD,normal
S001019,E1034,Dec 2025,5467.33,USD,normal
S001020,E1035,2023/01/01,3852.26,USD,normal
S001021,E1035,2023/02/01,3708.05,USD,normal
S001022,E1035,01/03/2023,3895.66,USD,ajuste
S001023,E1035,2023/04/01,3668.86,USD,normal
S001024,E1035,01/05/2023,3693.6,USD,normal
S001025,E1035,2023-06-01,3800.45,USD,normal
S001026,E1035,2023/07/01,3832.2,USD,normal
